@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
2012,125,55,92,23,2,14,52,2415000,210,75,L,383,98,50,7,0,3,4,59.5,103.25,23.5,5,15.25,913500,210,75,388,81.25,44.25,4.5,0.25,4,5.75,134.5,54.5,5,30
2012,37,8,17,3,1,2,7,482500,190,70,L,102,17,5,0,1,0,1,8,17,3,1,2,482500,190,70,102,17,5,0,1,0,1,37,7,2,26
2012,75,19,57,15,0,1,18,5037500,230,71,R,262,53,9,0,2,2,3,51.2,118,24.2,0.8,10,1940000,230,71,463.4,58.8,30.4,1.2,1.6,4.2,14.6,127,52.6,5,29
2012,118,54,98,15,8,2,20,482500,165,69,B,444,70,50,0,9,3,5,54,98,15,8,2,482500,165,69,444,70,50,0,9,3,5,118,20,1,25
2012,65,0,0,0,0,0,0,505000,200,71,R,0,0,0,0,0,0,0,0,0,0,0,0,443000,200,71,0,0,0,0,0,0,0,51.333333,0,3,27
2012,21,0,3,0,0,0,1,10500000,215,75,R,39,20,3,0,2,0,0,1.444444,2.333333,0,0,0,4966500,215,75,21.111111,8.777778,0.888889,0,2.777778,0,0.555556,24.555556,0.555556,8,32
2012,10,0,1,0,0,0,0,10500000,215,75,R,16,6,0,0,5,0,0,1.444444,2.333333,0,0,0,4966500,215,75,21.111111,8.777778,0.888889,0,2.777778,0,0.555556,24.555556,0.555556,8,32
2012,17,0,0,0,0,0,0,2500000,255,76,R,0,0,0,0,0,0,0,0.090909,0,0,0,0,6909090.909091,255,76,2.363636,1.454545,0.272727,0,0,0,0,25.909091,0,9,41
2012,13,0,0,0,0,0,0,480000,225,76,B,0,0,0,0,0,0,0,0,0,0,0,0,480000,225,76,0,0,0,0,0,0,0,13,0,1,25
2012,58,14,43,15,1,3,24,480000,185,70,B,190,29,7,0,3,0,6,14,43,15,1,3,480000,185,70,190,29,7,0,3,0,6,58,24,0,23
2012,25,4,9,0,0,0,2,20000000,225,78,R,53,26,0,0,4,0,0,1.153846,2.615385,0.153846,0,0,9922435.846154,225,78,19.692308,9.230769,0.230769,0,1.846154,0,0.153846,29.538462,0.846154,14,35
2012,31,5,15,2,0,1,5,15000000,195,75,L,69,27,4,0,8,0,1,4.5,11.833333,1.833333,0.166667,0.166667,6066666.666667,195,75,67.666667,27.333333,1.666667,0,6,0.166667,0.666667,32.666667,3.333333,6,29
2012,5,0,0,0,0,0,0,495000,200,77,R,1,1,0,0,0,0,0,0,0,0,0,0,440000,200,77,2.333333,2,0,0,0,0,0,32.333333,0,2,27
2012,71,28,57,11,0,14,56,20000000,250,76,L,260,99,25,7,0,3,8,86.285714,142.714286,25.428571,2.142857,39.428571,12179285.714286,250,76,529,170.428571,75.714286,18.714286,0,5.142857,10.571429,141.571429,121.714286,8,33
2012,37,2,5,2,0,0,0,3585000,210,75,R,36,19,3,0,6,0,0,2,5,1.25,0,0,1740000,210,75,40.25,17,2.5,0,5.75,0,0,34.25,0.5,5,28
2012,33,3,10,2,0,0,4,21500000,205,75,L,64,23,1,0,6,0,0,0.818182,2.454545,0.363636,0,0.181818,5895936.363636,205,75,15.818182,5.727273,0.272727,0,1.181818,0.090909,0.181818,25.090909,1,10,34
2012,45,10,20,3,0,2,7,486500,175,69,B,115,21,5,2,2,0,4,17.5,30.5,4,1,2.5,450250,175,69,162,28,11.5,1,3.5,1,3,66.5,15.5,1,30
2012,149,53,108,24,0,14,46,495000,230,78,R,441,111,34,2,0,2,17,45,90.5,20.5,0.5,14.5,454500,230,78,354,83,30,2,0,1.5,11.5,126.5,47.5,3,29
2012,70,13,28,10,0,3,16,1150000,220,73,L,114,42,12,0,0,1,1,22,40.8,9.2,1,6.6,577052,220,73,170.6,51.6,11.6,1.2,0.2,1.6,1.6,65.6,22,9,32
2012,35,6,17,5,1,0,7,600000,195,73,L,54,18,1,0,2,0,0,15.6,27,4,1.2,0.4,448000,195,73,103.8,20.8,4.2,0.6,2.6,0,0.8,70.4,5.8,7,33
2012,70,0,0,0,0,0,0,11000058,215,76,R,0,0,0,0,0,0,0,0,0,0,0,0,5733708.285714,215,76,0,0,0,0,0,0,0,64.142857,0,7,32
2012,101,59,108,15,2,17,59,10400000,220,76,R,398,85,37,1,0,2,13,59.714286,120.571429,21.857143,3,17.285714,5562142.857143,220,76,431,86.714286,35.857143,1.428571,0.142857,3,11.285714,112.285714,63.857143,5,29
2012,59,28,48,11,2,7,45,10400000,220,76,R,219,60,19,1,1,5,1,59.714286,120.571429,21.857143,3,17.285714,5562142.857143,220,76,431,86.714286,35.857143,1.428571,0.142857,3,11.285714,112.285714,63.857143,5,29
2012,130,59,121,10,6,1,25,800000,180,70,L,394,27,23,0,17,1,4,84.416667,173.25,20.166667,7.666667,1.416667,4622083.333333,180,70,584.75,36.416667,36.5,0.666667,13.083333,1.583333,7.166667,152.5,40.75,12,35
2012,90,28,78,15,0,2,19,6416666,190,69,R,303,25,18,1,4,1,7,59.6,124.466667,20.4,1.8,6.4,3402333.2,190,69,418.266667,31.133333,24.666667,0.733333,5.2,3.066667,11.333333,109,43,14,37
2012,35,0,0,0,0,0,0,1150000,240,76,R,0,0,0,0,0,0,0,0,0,0,0,0,1440611.111111,240,76,0.555556,0.444444,0,0,0,0,0,59.666667,0,8,34
2012,17,0,0,0,0,0,0,1150000,240,76,R,0,0,0,0,0,0,0,0,0,0,0,0,1440611.111111,240,76,0.555556,0.444444,0,0,0,0,0,59.666667,0,8,34
2012,156,102,158,33,5,23,68,11000000,180,68,B,632,96,62,2,2,3,9,98.083333,167.25,35,8.666667,16.083333,5398333.333333,180,68,619.75,78.75,52.333333,3.666667,2.916667,3.75,8.666667,148.166667,65.666667,12,34
2012,114,56,121,32,0,16,68,3700000,205,70,R,372,50,29,6,0,4,6,44.833333,99.666667,25.333333,0.666667,8.166667,1605000,205,70,361.5,46.333333,44.166667,8.833333,2.666667,2,10,117.666667,48.166667,6,33
2012,19,0,0,0,0,0,0,480000,235,75,L,2,1,0,0,0,0,0,0,0,0,0,0,480000,235,75,2,1,0,0,0,0,0,19,0,1,27
2012,34,9,20,5,0,2,7,800000,210,73,L,89,15,5,0,1,0,4,24.909091,67.363636,14.363636,0.818182,6,2038363.636364,210,73,273.545455,45.363636,28.909091,5.727273,2.363636,2.181818,8.363636,88.727273,33.636364,12,36
2012,6,0,0,0,0,0,0,485000,185,73,R,0,0,0,0,0,0,0,0,0,0,0,0,485000,185,73,0,0,0,0,0,0,0,6,0,1,26
2012,30,9,15,2,0,5,15,1250000,250,76,L,62,21,8,1,0,0,2,68.478261,99.913043,19.391304,1.130435,26.478261,6335289.869565,250,76,361.043478,108.73913,75.347826,7.434783,0.043478,3.217391,7,108.608696,73.304348,21,42
2012,83,48,77,15,2,11,45,15285714,200,73,L,301,43,43,7,0,6,4,82.555556,133.777778,29.111111,3.777778,20.666667,7873253.777778,200,73,463,79.888889,54.444444,4.222222,0.333333,4.888889,6,122,75.777778,9,34
2012,101,46,101,17,5,9,40,9500000,190,69,R,387,49,35,1,5,2,4,67.888889,117.222222,21.666667,7.222222,9.777778,4016111.111111,190,69,426.111111,55,37.111111,1.222222,4.222222,1.333333,5.333333,117.222222,44.555556,9,32
2012,53,26,51,12,2,2,15,9500000,190,69,R,208,31,18,0,4,1,1,67.888889,117.222222,21.666667,7.222222,9.777778,4016111.111111,190,69,426.111111,55,37.111111,1.222222,4.222222,1.333333,5.333333,117.222222,44.555556,9,32
2012,125,40,74,11,0,11,43,4000000,215,72,R,315,81,37,2,0,6,5,46.090909,98,20.272727,1.272727,14.272727,2045590.909091,215,72,376.090909,73.909091,31.363636,2,0.545455,3.272727,10.454545,110.818182,50.454545,10,35
2012,23,0,3,1,0,0,2,495000,230,74,R,37,13,0,0,7,0,1,0,3,1,0,0,495000,230,74,37,13,0,0,7,0,1,23,2,2,25
2012,149,64,128,25,1,30,85,2200000,235,75,L,525,180,57,6,0,3,10,41,86.5,17,1,17,2125000,235,75,380,130,40.5,3.5,0.5,1.5,10.5,111.5,52,2,25
2012,104,29,66,11,0,11,31,4000000,250,74,R,321,69,29,5,0,4,4,30.153846,61.923077,14.307692,0.076923,10.307692,1555615.384615,250,74,263.923077,48.692308,15.846154,2.384615,2.076923,3,4.692308,84.923077,36.461538,13,37
2012,144,34,104,16,1,8,45,5000000,200,73,R,455,106,20,3,8,2,9,50.285714,108.428571,23.714286,2.142857,11.285714,2133142.857143,200,73,437,79.714286,25.571429,3.428571,6.428571,3.285714,6.285714,124.714286,50.857143,9,33
2012,24,2,4,1,0,0,0,4500000,200,73,L,37,14,1,0,6,0,0,0.25,1.125,0.125,0,0,3297500,200,73,6.625,2.25,0.125,0,0.875,0,0,20.375,0.125,10,33
2012,31,1,4,0,0,0,2,16500000,225,76,R,63,36,3,0,5,0,1,0.928571,2.785714,0.428571,0.214286,0.214286,7447964.285714,225,76,23.714286,11.785714,1.071429,0,3,0,0.285714,24.714286,0.785714,13,35
2012,32,1,5,0,0,0,0,4000000,200,75,R,47,21,0,0,8,0,0,1.333333,4.5,0.666667,0,0,2304166.666667,200,75,39,16.166667,1.166667,0,6.5,0,0.166667,34.666667,1.666667,9,32
2012,43,0,0,0,0,0,0,1250000,170,74,R,0,0,0,0,0,0,0,0.181818,0.545455,0.090909,0.090909,0,1188636.363636,170,74,4.909091,2.090909,0.363636,0,0.454545,0,0.090909,39.909091,0.090909,11,34
2012,64,0,0,0,0,0,0,1100000,235,76,R,0,0,0,0,0,0,0,0.166667,0.333333,0,0,0.166667,544166.666667,235,76,1.5,0.333333,0,0,0.333333,0,0,34.833333,0.333333,12,36
2012,30,5,16,2,0,0,7,480000,220,75,R,70,14,3,0,0,0,1,5,16,2,0,0,480000,220,75,70,14,3,0,0,0,1,30,7,0,27
2012,63,0,0,0,0,0,0,4100000,255,76,R,0,0,0,0,0,0,0,0,0,0,0,0,1198833.333333,255,76,0.5,0,0,0,0.166667,0,0,56.833333,0,5,31
2012,104,34,58,9,5,3,16,484000,200,68,R,249,37,10,0,7,3,3,34,58,9,5,3,484000,200,68,249,37,10,0,7,3,3,104,16,1,25
2012,66,0,0,0,0,0,0,481000,245,79,R,1,1,0,0,0,0,0,0,0,0,0,0,481000,245,79,1,1,0,0,0,0,0,66,0,1,27
2012,145,68,130,28,3,27,86,2250000,235,77,L,475,103,33,2,0,7,3,61,126.333333,30.666667,1.666667,21.333333,1043500,235,77,496.666667,110,44.666667,2,0,6.333333,9.333333,150.333333,76.666667,5,31
2012,19,3,3,0,0,0,2,3100000,185,75,R,28,15,0,0,1,0,0,1.75,2.25,0.25,0,0,1247748.75,185,75,24.5,13.75,1.25,0,2.25,0,0,23.75,1,6,30
2012,10,0,0,0,0,0,0,486000,225,78,L,1,0,0,0,0,0,0,0,0,0,0,0,486000,225,78,1,0,0,0,0,0,0,10,0,3,28
2012,157,107,194,29,6,31,96,708333,190,70,R,593,132,70,13,0,5,9,96,168.333333,32.666667,5.333333,23.333333,527777.666667,190,70,578.333333,115.666667,76.333333,5.666667,1,6,7.333333,156.333333,80.333333,3,26
2012,33,8,7,0,0,0,1,502500,205,77,L,49,23,8,0,6,0,1,3.666667,4,0.333333,0,0,448750,205,77,37.666667,19.333333,3.666667,0,4,0,1.666667,36.333333,1.333333,4,28
2012,92,27,61,13,1,8,35,2537500,220,73,R,265,60,24,0,0,2,7,50.25,116,23.75,1.25,15,960750,220,73,444,83.25,38.25,2.75,0,5.5,14.25,130,68,4,30
2012,88,25,56,14,0,12,39,485000,205,70,R,240,73,29,1,0,3,7,25,56,14,0,12,485000,205,70,240,73,29,1,0,3,7,88,39,2,27
2012,34,4,8,2,0,0,2,1750000,190,70,L,57,18,5,0,0,0,0,47.5,69.75,17,1.75,9.5,2487000,190,70,283.625,56.875,34,2.5,3.375,1.875,3.625,90.5,32.5,7,31
2012,12,0,0,0,0,0,0,875000,225,72,R,0,0,0,0,0,0,0,0,0.25,0,0,0,535000,225,72,0.25,0,0,0,0.25,0,0,28.75,0,4,29
2012,9,0,0,0,0,0,0,2445000,235,77,R,13,8,0,0,2,0,0,0.25,2.25,0.75,0,0,928375,235,77,30,17.5,0.25,0,4.25,0.5,0.25,18.25,0.75,4,29
2012,29,4,8,0,0,1,4,483000,215,71,R,50,13,5,0,0,1,2,4,8,0,0,1,483000,215,71,50,13,5,0,0,1,2,29,4,2,25
2012,104,46,82,14,7,10,25,484000,190,70,L,346,72,18,0,4,0,5,46,82,14,7,10,484000,190,70,346,72,18,0,4,0,5,104,25,2,27
2012,61,0,0,0,0,0,0,850000,225,75,R,3,2,1,0,1,0,0,0,0,0,0,0,499625,225,75,0.75,0.5,0.25,0,0.25,0,0,43.75,0,7,30
2012,103,43,81,20,3,3,16,916666,210,71,R,333,58,29,0,6,0,7,48,85,19,2,3.5,672333,210,71,333.5,59.5,34.5,0.5,3.5,1.5,7.5,97,18.5,2,24
2012,129,62,132,27,0,14,69,500000,210,75,B,472,104,47,1,1,8,11,69,147.5,31.5,2,13,468500,210,75,534,108,50.5,3,0.5,8,13,144,76,3,27
2012,68,0,0,0,0,0,0,484000,225,76,L,1,1,0,0,0,0,0,0,0,0,0,0,484000,225,76,1,1,0,0,0,0,0,68,0,1,27
2012,155,47,150,39,0,9,62,1400000,230,73,L,549,101,62,9,1,4,14,47,150,39,0,9,1400000,230,73,549,101,62,9,1,4,14,155,62,2,25
2012,63,17,46,8,0,0,14,750000,215,73,L,193,41,20,2,1,0,4,20.75,41.5,9,0.25,2.25,495500,215,73,164.25,37.75,18,2,1,0.5,4.75,53.5,17.75,4,31
2012,29,8,11,5,0,0,4,5500000,190,72,R,83,27,12,0,2,1,6,55.142857,106.428571,19.714286,3.428571,4.142857,2374121.428571,190,72,399,68,36,1,4.142857,3,7.571429,111.714286,36.142857,8,33
2012,25,3,4,0,1,0,5,485300,200,74,R,31,13,0,0,0,0,0,3,4,0,1,0,485300,200,74,31,13,0,0,0,0,0,25,5,1,25
2012,4,0,1,0,0,0,0,492400,265,78,R,5,2,1,0,0,0,0,11.666667,18.666667,4.333333,0.666667,3.333333,442566.666667,265,78,92.333333,33,10.666667,0,0,0.666667,1.333333,30.666667,13.666667,3,26
2012,33,0,1,0,0,0,0,486100,220,78,R,7,2,1,0,0,0,0,0,0.5,0,0,0,456800,220,78,4,1.5,0.5,0,0.5,0,0,20,0,2,26
2012,130,56,102,19,6,8,36,1165000,195,72,R,348,52,27,0,2,3,9,29.5,58.75,10.25,2,3.75,673000,195,72,205.75,34.5,18,0.5,2,1.25,5.75,79.75,17.75,7,32
2012,91,45,86,13,3,6,26,481400,195,73,R,315,57,28,0,0,1,6,45,86,13,3,6,481400,195,73,315,57,28,0,0,1,6,91,26,1,25
2012,11,0,0,0,0,0,0,489100,205,74,R,0,0,0,0,0,0,0,0,0,0,0,0,453100,205,74,0,0,0,0,0,0,0,35,0,3,27
2012,77,0,0,0,0,0,0,1550000,200,75,L,1,1,0,0,0,0,0,0,0,0,0,0,703575,200,75,0.5,0.25,0,0,0.25,0,0,72.5,0,3,28
2012,120,32,71,18,2,9,48,486600,200,73,R,287,71,29,3,1,2,2,32,71,18,2,9,486600,200,73,287,71,29,3,1,2,2,120,48,3,28
2012,161,95,173,31,2,31,115,3475000,220,74,B,604,157,86,2,0,5,7,69.25,146.5,29.75,2,14.5,1659800,220,74,534.5,130.25,64,4,0.5,3.5,10.75,147.75,70.25,5,28
2012,13,2,6,1,1,0,2,800000,220,75,L,24,7,3,1,0,0,0,33.428571,70.571429,14.285714,1.142857,8.428571,1548857.142857,220,75,273.285714,68.428571,29,2.142857,0.571429,1.142857,5.571429,82.714286,32.857143,7,28
2012,35,11,26,0,5,1,11,5500000,190,72,B,123,27,8,0,0,0,3,61.8,123.9,24.3,5.8,8.7,3131487.7,190,72,449.6,77.4,46,2,3,4,12.9,124,50.2,10,35
2012,58,14,32,7,1,3,22,2000000,200,73,R,204,56,15,2,1,3,4,26,60.5,14,2.5,7,815000,200,73,253.5,68,22.5,1.5,1,3.25,4.25,75.75,31,4,29
2012,82,9,37,8,0,2,14,1250000,220,72,L,143,14,11,1,0,1,2,48.1875,107.8125,21.375,2.875,7.875,3184375,220,72,385.8125,44.625,33.125,2.3125,1.75,2.875,9.3125,110.875,43.25,15,37
2012,5,0,0,0,0,0,0,497800,205,76,R,11,6,0,0,1,0,0,1.5,3.5,0,0,0,456700,205,76,22,11,1,0,1,0,0,26,0,2,27
2012,147,67,123,20,5,8,45,600000,205,75,R,507,110,44,1,3,3,12,56.25,92.75,15.75,4.5,7.25,458525,205,75,372.5,94.5,32.25,1.25,3,1.75,6,105,31.5,5,25
2012,1,0,0,0,0,0,0,2012500,215,76,R,1,0,0,0,0,0,0,0,0.8,0,0,0,829600,215,76,6,2.2,0.2,0,1.2,0,0,16.4,0,6,31
2012,6,0,0,0,0,0,0,500000,220,77,R,2,2,0,0,0,0,0,3.2,6.8,1.4,0.2,1,432800,220,77,25.2,9.6,1.2,0,0.4,0.2,0.4,22.8,3.8,5,30
2012,55,9,24,5,0,1,6,481000,190,72,B,116,35,17,7,2,1,2,9,24,5,0,1,481000,190,72,116,35,17,7,2,1,2,55,6,1,27
2012,86,44,74,21,0,16,46,7025000,235,73,R,284,41,36,2,0,3,6,57,93.5,22.166667,0.5,21.333333,2767666.666667,235,73,369.666667,65.666667,39.166667,1.333333,0.166667,3.5,10.166667,107.5,66.166667,6,30
2012,36,5,6,2,0,1,7,2705000,245,77,L,69,40,1,0,8,1,1,2.75,4.75,1.5,0,0.25,1000625,245,77,40.25,18.5,0.75,0,4.75,0.5,0.5,29,3.5,4,29
2012,1,0,0,0,0,0,1,3200000,210,73,R,1,0,0,0,1,0,0,1.333333,3.666667,0.666667,0,0,1563366.666667,210,73,24,10.333333,1,0,3.333333,0.333333,0.333333,21.666667,3,7,30
2012,40,0,0,0,0,0,0,7500000,195,72,R,0,0,0,0,0,0,0,0,0,0,0,0,3854453.125,195,72,0.25,0.125,0,0,0,0,0,57.125,0,7,29
2012,55,0,0,0,0,0,0,700000,230,74,L,0,0,0,0,0,0,0,0,0,0,0,0,484900,230,74,0.25,0.25,0,0,0,0,0,40.75,0,5,31
2012,148,62,110,26,8,9,45,1475000,205,75,L,417,94,41,2,5,2,2,55.5,100.5,20,7.5,9,959700,205,75,393.5,93,36,3,3,3,2,134.5,44.5,4,30
2012,32,2,4,1,0,0,1,2237500,220,72,R,56,29,1,0,5,0,0,1.6,3.2,0.2,0,0,1028000,220,72,35.2,17.6,0.6,0,5.2,0,0.2,21.4,0.4,7,29
2012,153,84,137,22,2,12,50,2100000,195,73,L,607,124,59,7,1,1,3,84,137,22,2,12,2100000,195,73,607,124,59,7,1,1,3,153,50,1,24
2012,26,0,0,0,0,0,0,486500,245,79,R,2,1,0,0,1,0,0,0,0,0,0,0,486500,245,79,2,1,0,0,1,0,0,26,0,1,23
2012,59,17,35,6,0,5,20,488800,210,74,L,164,46,21,1,0,1,7,17,35,6,0,5,488800,210,74,164,46,21,1,0,1,7,59,20,3,26
2012,34,0,0,0,0,0,0,480700,220,77,R,0,0,0,0,0,0,0,0,0,0,0,0,480700,220,77,0,0,0,0,0,0,0,30.5,0,1,29
2012,27,0,0,0,0,0,0,480700,220,77,R,0,0,0,0,0,0,0,0,0,0,0,0,480700,220,77,0,0,0,0,0,0,0,30.5,0,1,29
2012,66,18,30,5,2,2,11,9500000,180,68,B,166,48,19,0,7,2,3,73.333333,134.666667,19.444444,6,3.888889,4942777.777778,180,68,487.666667,86,56.222222,0.666667,6.888889,4,7.888889,128.666667,41.555556,10,34
2012,40,18,39,10,1,4,17,5812500,195,74,R,150,31,9,0,1,1,5,47.5,96.833333,18.5,1.5,9.333333,2279800,195,74,379.166667,85,28.166667,1.833333,4.666667,3,8.666667,111.833333,41.166667,7,29
2012,33,0,1,1,0,0,2,19700000,225,75,R,3,1,0,0,0,0,0,0.285714,0.571429,0.142857,0,0.142857,6242857.142857,225,75,3.857143,1.857143,0.142857,0,0.571429,0,0,32.285714,1,7,26
2012,30,0,0,0,0,0,0,1500000,210,75,R,0,0,0,0,0,0,0,0,0,0,0,0,1500000,210,75,0,0,0,0,0,0,0,30,0,0,31
2012,108,41,81,19,2,10,50,495200,205,74,L,294,51,56,1,1,5,6,33.5,68,17,1.5,7.5,461200,205,74,270,43.5,40.5,0.5,1,2.5,7.5,98.5,38.5,4,29
2012,61,13,20,1,0,0,7,625000,175,71,L,104,18,8,0,2,0,2,13,20,1,0,0,625000,175,71,104,18,8,0,2,0,2,61,7,0,31
2012,46,0,0,0,0,0,0,5000000,215,74,R,0,0,0,0,0,0,0,0,0,0,0,0,1615633.333333,215,74,0,0,0,0,0,0,0,49.833333,0,8,29
2012,38,8,26,4,1,3,10,481300,225,76,R,116,49,9,0,0,1,0,8,26,4,1,3,481300,225,76,116,49,9,0,0,1,0,38,10,1,24
2012,63,0,0,0,0,0,0,480000,205,76,L,0,0,0,0,0,0,0,0,0,0,0,0,480000,205,76,0,0,0,0,0,0,0,63,0,0,25
2012,28,0,0,0,0,0,0,1000000,230,76,R,5,4,0,0,0,0,0,1.357143,3.857143,1.071429,0,0.142857,6404842.357143,230,76,31.5,14.5,1.357143,0,3.642857,0,0.642857,30.714286,1.714286,15,38
2012,135,46,134,20,0,15,62,486900,235,75,R,515,99,29,4,0,7,15,46,134,20,0,15,486900,235,75,515,99,29,4,0,7,15,135,62,1,23
2012,4,1,2,1,0,1,2,483600,220,75,R,11,3,1,0,0,0,0,4.333333,14.333333,2.666667,0,1.666667,434033.333333,220,75,74,22.666667,3,0.333333,0.333333,0.666667,1,22,5.666667,3,28
2012,22,0,2,0,0,0,0,488000,205,75,R,4,2,0,0,0,0,0,0,2,0,0,0,488000,205,75,4,2,0,0,0,0,0,22,0,1,25
2012,87,27,70,14,0,12,29,3750000,230,72,R,315,85,7,0,1,0,8,37.090909,76.909091,15.181818,2.181818,12.363636,1549090.909091,230,72,321.272727,89.909091,13.272727,1.545455,1.454545,1.909091,6.272727,94.545455,41.636364,10,34
2012,141,42,79,19,3,3,31,1750000,195,74,R,407,98,44,0,8,6,4,45.6,89.4,17,3.2,2.2,794200,195,74,373.8,66.4,30.2,1.6,7,3.4,6,122.4,30.6,5,30
2012,139,71,125,31,3,19,57,489100,225,76,L,507,132,43,0,1,1,6,43.5,74.5,18,1.5,10.5,454550,225,76,334,94,27.5,0.5,3,1,3.5,98.5,32.5,3,26
2012,155,62,154,35,1,20,86,484300,210,72,L,594,110,46,1,2,4,9,62,154,35,1,20,484300,210,72,594,110,46,1,2,4,9,155,86,1,25
2012,2,0,0,0,0,0,0,1100000,225,72,L,0,0,0,0,0,0,0,0,0,0,0,0,1608285.714286,225,72,0,0,0.142857,0,0,0,0,51.714286,0,8,35
2012,132,49,105,14,0,19,51,495100,230,76,B,483,111,49,2,0,2,12,43.5,102.5,19,0,17,457050,230,76,455,108,52,3,0,3,11,127.5,53,2,26
2012,95,49,105,15,5,4,28,18000000,170,71,L,402,40,17,4,0,4,10,92.615385,200.461538,23.692308,6.153846,8,12702421.769231,170,71,621.923077,62.538462,39.846154,13.307692,2.538462,2.923077,5.307692,147,50.769231,11,39
2012,67,28,73,13,1,5,27,18000000,170,71,L,227,21,5,1,5,1,2,92.615385,200.461538,23.692308,6.153846,8,12702421.769231,170,71,621.923077,62.538462,39.846154,13.307692,2.538462,2.923077,5.307692,147,50.769231,11,39
2012,33,2,2,0,0,0,1,4850000,215,72,L,5,2,1,0,0,0,0,0.75,1.75,0.25,0,0,2009875,215,72,7.25,1.75,0.5,0,0.25,0,0,27,0.5,7,29
2012,93,42,65,12,3,10,36,488200,220,74,R,285,80,26,0,1,0,3,24,38.666667,7.666667,1,7,441400,220,74,166.666667,50.333333,14.666667,0.666667,0.666667,0,2,62.666667,21,2,28
2012,73,0,0,0,0,0,0,482900,220,78,R,0,0,0,0,0,0,0,0,0,0,0,0,448450,220,78,0,0,0,0,0,0,0,49,0,1,29
2012,67,0,0,0,0,0,0,5000000,225,76,L,1,0,0,0,0,0,0,0,0.272727,0,0,0,2187545.454545,225,76,1.272727,0.363636,0.181818,0,0,0,0,54,0.181818,10,33
2012,145,47,113,27,6,7,56,481000,220,77,L,411,106,54,5,0,4,2,34,77.5,16.5,3.5,8,447500,220,77,299,81.5,37,3,0,2,2.5,104,37,1,24
2012,141,56,96,14,5,5,34,516000,175,71,L,393,104,51,2,5,2,0,54,102,14,4.5,3,453000,175,71,411.5,101.5,62.5,2,5.5,2.5,1.5,142.5,36,4,29
2012,32,4,11,1,0,2,6,560000,235,77,R,68,25,1,0,6,0,0,4.5,9,2.5,0,1,505000,235,77,63.5,21.5,3,0,8.5,0,0,33.5,4.5,3,23
2012,60,15,29,1,0,0,7,625000,190,72,B,136,25,10,1,2,1,6,12,26.333333,2.333333,0,0,479666.666667,190,72,114.333333,20,8,0.666667,1,0.666667,3,42.666667,6.666667,4,27
2012,113,84,159,25,10,11,60,6000000,210,70,B,459,63,36,4,1,5,8,68.333333,143.666667,26.666667,4.666667,10.333333,2107266.666667,210,70,503.166667,67.666667,38,4.5,5.166667,4.833333,11.333333,141.333333,61.166667,7,28
2012,35,6,13,2,0,1,6,15333333,230,75,R,74,33,2,0,8,0,0,3.285714,8.142857,1.285714,0.142857,0.857143,4582571.285714,230,75,63.142857,31.571429,2.428571,0,8,0.142857,0,33.714286,3.428571,7,28
2012,143,44,108,26,3,4,45,481000,215,74,L,435,95,33,6,2,3,4,44,108,26,3,4,481000,215,74,435,95,33,6,2,3,4,143,45,1,25
2012,73,0,1,0,0,0,1,2200000,210,72,R,3,1,0,0,0,0,0,0,0.25,0,0,0,1080000,210,72,0.75,0.25,0.25,0,0,0,0,54.75,0.25,8,32
2012,60,0,0,0,0,0,0,750000,190,71,R,1,0,0,0,0,0,0,0.333333,1.166667,0.166667,0,0,617666.666667,190,71,13.5,7.166667,0.666667,0,1.666667,0,0,41.5,0.666667,7,33
2012,52,7,15,4,0,1,7,10000000,225,76,L,78,12,16,1,0,1,3,59.454545,124,26.636364,2,17.636364,5984091,225,76,444.818182,65.727273,43.636364,6.090909,0,5.090909,10.181818,122.727273,68,12,36
2012,44,0,0,0,0,0,0,481350,215,75,R,1,0,0,0,0,0,0,0,0,0,0,0,481350,215,75,1,0,0,0,0,0,0,44,0,1,27
2012,33,2,4,0,0,0,3,18250000,170,71,L,45,26,6,0,10,0,0,3.8,7.4,0.4,0.2,0,8461000,170,71,61.8,30.6,4.6,0,10,0.2,0.6,33.2,3.4,5,28
2012,70,0,0,0,0,0,0,4250000,220,76,L,0,0,0,0,0,0,0,0.090909,0.090909,0,0,0,1093363.636364,220,76,1,0.454545,0,0,0.090909,0,0,48.454545,0.090909,9,35
