@relation 'newest_weka_batters_no_null-weka.filters.unsupervised.attribute.Remove-R1,23-weka.filters.unsupervised.attribute.NumericToNominal-R19'

@attribute lgID {NL,AL}
@attribute yearID numeric
@attribute AB numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute HR numeric
@attribute RBI numeric
@attribute SB numeric
@attribute CS numeric
@attribute BB numeric
@attribute SO numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute G numeric
@attribute GP {0,1}
@attribute height numeric
@attribute weight numeric
@attribute age numeric
@attribute num_years_in_league numeric
@attribute previous_appearances numeric

@data
NL,1967,3,1,0,0,0,0,0,0,0,2,1,0,1,0,0,40,0,72,180,23,0,0
NL,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,72,180,24,1,0
NL,1969,10,2,0,0,0,0,0,0,0,2,5,0,0,0,0,35,0,72,180,25,2,0
NL,1971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,72,180,27,4,0
NL,1972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,72,180,28,5,0
NL,1993,15,1,1,0,0,0,0,0,0,0,6,0,0,0,0,55,0,74,185,27,3,0
NL,1994,7,1,2,0,0,0,0,0,0,1,2,0,1,0,0,46,0,74,185,28,4,0
NL,1995,6,2,0,0,0,0,0,0,0,2,4,0,0,0,0,50,0,74,185,29,5,0
NL,1996,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,78,0,74,185,30,6,0
NL,1997,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,78,0,74,185,31,7,0
NL,1998,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,39,0,74,185,32,8,0
NL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,74,185,33,9,0
NL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,74,185,34,10,0
NL,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,74,185,35,11,0
AL,1987,66,5,8,1,0,1,5,0,0,0,14,0,1,1,2,25,0,72,185,26,0,0
AL,1989,16,1,1,0,0,0,0,0,0,2,2,0,1,0,0,7,0,72,185,28,2,0
NL,1993,216,26,60,9,1,4,32,2,3,8,15,0,2,6,9,82,0,72,185,32,6,0
NL,1994,110,11,24,4,0,1,12,0,2,10,11,0,0,0,2,44,0,72,185,33,7,0
NL,1995,208,24,48,10,1,5,30,0,0,23,38,2,0,1,8,76,0,72,185,34,8,0
NL,1996,198,10,45,9,3,2,20,3,3,9,25,0,4,0,13,79,0,72,185,35,9,0
NL,1997,132,10,33,5,0,0,11,1,0,8,17,0,4,1,10,76,0,72,185,36,10,0
AL,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,171,24,0,0
NL,2005,91,14,30,7,0,2,16,1,0,13,22,0,0,0,6,36,0,77,240,26,0,0
NL,2006,9,2,2,2,0,0,1,0,0,0,4,0,0,0,0,5,0,77,240,27,1,0
AL,2007,172,18,38,6,0,3,21,0,0,13,53,0,0,1,4,52,0,77,240,28,2,0
AL,2008,73,12,22,1,0,7,20,0,0,5,19,0,0,0,2,20,0,77,240,29,3,0
AL,2010,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,77,240,31,5,0
NL,1957,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,72,200,28,0,0
NL,2007,11,0,0,0,0,0,0,0,0,1,4,0,1,0,1,7,0,76,230,30,0,0
AL,1955,10,1,4,2,0,0,2,0,0,0,3,0,0,0,0,27,0,72,195,35,8,0
NL,1968,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,75,215,26,0,0
NL,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,75,215,27,1,0
AL,1996,110,18,21,8,0,0,9,2,0,10,41,0,2,1,2,47,0,74,180,25,0,0
AL,1997,89,18,22,3,0,4,9,2,0,7,34,0,5,1,1,32,0,74,180,26,1,0
NL,1998,194,31,47,5,3,7,29,7,2,21,62,3,2,1,4,88,0,74,180,27,2,0
AL,1999,244,22,48,10,0,3,29,1,2,14,59,0,6,5,6,87,0,74,180,28,3,0
AL,2000,21,1,2,0,0,0,1,0,0,0,3,0,0,0,1,12,0,74,180,29,4,0
AL,2001,153,10,30,8,0,1,14,2,0,12,35,0,7,2,0,49,0,74,180,30,5,0
AL,2002,149,18,37,4,0,4,22,2,3,12,41,0,1,2,1,41,0,74,180,31,6,0
NL,2001,42,4,3,0,0,0,1,0,0,4,29,0,2,0,0,25,1,73,195,23,0,0
NL,2002,68,2,6,1,0,0,3,0,0,4,39,0,4,0,0,34,0,73,195,24,1,1
NL,2003,66,0,5,0,0,0,2,0,0,1,35,0,5,0,0,34,0,73,195,25,2,1
NL,2004,67,2,9,0,0,0,1,0,0,5,22,0,9,0,2,34,1,73,195,26,3,1
NL,2005,45,0,1,0,0,0,0,0,0,1,17,0,7,0,0,22,0,73,195,27,4,2
NL,2006,33,1,1,0,0,0,0,0,0,1,13,0,3,0,0,17,0,73,195,28,5,2
NL,2007,45,1,3,0,0,0,0,0,0,0,25,0,6,0,0,24,1,73,195,29,6,2
NL,2008,67,2,5,2,0,0,5,0,0,2,24,0,5,0,0,31,1,73,195,30,7,3
AL,2010,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,20,0,73,195,32,9,4
NL,2012,13,0,0,0,0,0,0,0,0,1,6,0,3,0,0,9,0,73,195,34,11,4
AL,1984,16,3,7,1,0,1,2,0,0,1,3,0,0,0,0,8,0,75,217,25,0,0
AL,1985,328,43,86,8,0,17,50,0,1,28,52,2,1,1,15,113,0,75,217,26,1,0
AL,1986,338,42,92,17,1,18,60,2,0,21,56,3,1,2,16,112,0,75,217,27,2,0
AL,1987,469,74,148,23,0,31,94,1,1,31,67,1,0,5,16,135,0,75,217,28,3,0
AL,1988,452,38,104,19,1,10,47,1,6,42,72,4,0,4,11,136,0,75,217,29,4,0
AL,1989,304,33,74,12,1,7,33,1,1,26,58,10,0,5,4,102,0,75,217,30,5,0
AL,1990,360,40,94,17,2,10,52,1,3,24,42,2,0,4,13,131,0,75,217,31,6,0
AL,1993,17,0,2,1,0,0,1,0,0,2,1,0,0,0,2,11,0,75,217,34,9,0
AL,1988,80,12,19,1,0,4,12,3,1,7,7,0,1,1,5,24,0,71,190,20,0,0
AL,1989,368,34,91,18,0,5,32,10,6,27,33,0,3,3,4,95,0,71,190,21,1,0
AL,1990,487,67,143,30,1,10,67,25,10,44,41,1,4,9,11,125,0,71,190,22,2,0
AL,1991,175,25,34,12,2,2,22,5,5,19,15,1,1,5,3,50,0,71,190,23,3,0
NL,1992,557,87,184,34,3,33,100,5,6,48,40,5,0,7,19,146,1,71,190,24,4,0
NL,1993,258,34,76,12,2,10,36,5,1,18,30,0,0,3,9,68,0,71,190,25,5,1
NL,1994,322,61,89,16,1,27,78,12,6,51,50,11,0,5,10,87,0,71,190,26,6,1
NL,1995,213,46,69,8,0,16,46,19,4,55,45,8,0,2,3,63,0,71,190,27,7,1
NL,1996,519,118,163,33,1,42,120,16,9,142,66,19,0,6,16,161,1,71,190,28,8,1
NL,1997,444,86,111,22,1,21,71,11,7,121,79,11,0,2,7,135,0,71,190,29,9,2
NL,1998,136,21,37,11,1,6,28,4,2,26,16,1,0,2,3,40,0,71,190,30,10,2
NL,1999,549,103,165,20,0,34,101,11,5,101,64,4,0,9,10,152,1,71,190,31,11,2
NL,2000,501,105,163,24,3,43,109,4,6,101,71,7,0,6,13,141,1,71,190,32,12,3
NL,2001,515,98,160,28,2,36,100,10,4,94,67,13,0,5,12,143,0,71,190,33,13,4
NL,2002,492,82,151,26,0,25,84,12,2,72,53,2,0,4,16,135,0,71,190,34,14,4
NL,2003,576,126,190,37,2,39,132,18,4,86,55,6,0,8,16,155,1,71,190,35,15,4
AL,2004,573,117,166,30,1,36,121,5,6,92,83,7,0,8,16,154,1,71,190,36,16,5
AL,2005,584,104,170,27,0,34,123,10,2,78,76,7,0,5,11,154,1,71,190,37,17,6
AL,2006,151,22,45,5,0,6,25,5,1,13,16,2,0,1,6,39,0,71,190,38,18,7
AL,2007,494,107,131,20,1,25,75,22,5,84,71,2,0,6,10,133,0,71,190,39,19,7
AL,2008,418,52,94,16,0,19,57,9,2,58,83,3,0,1,19,114,0,71,190,40,20,7
NL,2009,268,44,74,13,2,10,43,2,1,40,46,3,0,2,10,100,0,71,190,41,21,7
AL,1981,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,73,175,23,0,0
AL,1982,35,8,11,3,0,1,2,0,1,0,5,0,0,0,0,26,0,73,175,24,1,0
AL,1983,325,52,84,15,2,5,27,15,2,18,64,2,6,0,2,126,0,73,175,25,2,0
AL,1984,383,44,80,12,5,6,30,12,4,20,71,0,12,0,4,128,0,73,175,26,3,0
AL,1985,205,28,58,6,2,7,27,5,1,7,44,0,2,0,4,69,0,73,175,27,4,0
AL,1986,404,54,92,14,4,11,49,18,6,18,75,0,2,2,3,135,0,73,175,28,5,0
AL,1987,32,4,6,0,0,1,3,0,1,1,13,0,1,0,0,21,0,73,175,29,6,0
NL,1988,494,65,130,23,6,10,64,16,5,44,128,5,1,6,13,140,0,73,175,30,7,0
NL,1989,345,28,63,11,1,1,12,10,7,25,92,5,0,1,6,108,0,73,175,31,8,0
NL,1990,24,2,6,1,0,0,2,1,0,0,7,0,0,0,1,25,0,73,175,32,9,0
AL,1991,143,19,22,8,1,3,8,0,2,8,23,1,1,0,3,53,0,73,175,33,10,0
AL,1974,17,4,2,1,1,0,0,0,1,4,2,0,2,0,0,10,0,72,170,24,0,0
AL,1975,181,17,52,3,3,0,14,0,3,13,14,0,2,2,5,53,0,72,170,25,1,0
AL,1977,64,9,13,4,1,0,3,0,0,6,9,0,5,1,0,31,0,72,170,27,3,0
AL,1961,56,1,7,0,0,0,4,0,0,2,24,0,2,0,0,36,0,76,185,25,0,0
AL,1962,26,1,2,0,0,0,1,0,0,7,17,0,6,0,4,34,0,76,185,26,1,0
AL,1964,34,0,3,0,0,0,1,0,0,0,23,0,2,0,0,19,0,76,185,28,3,0
AL,1965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,76,185,29,4,0
AL,1966,23,1,2,0,0,0,0,0,0,0,15,0,2,0,0,14,0,76,185,30,5,0
AL,1997,24,2,6,0,0,1,2,0,0,1,6,0,1,0,0,13,0,75,185,29,0,0
AL,1998,16,0,2,0,0,0,1,0,0,1,6,0,0,0,1,7,0,75,185,30,1,0
AL,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75,185,31,2,0
AL,2000,124,21,35,11,0,4,19,0,0,10,37,0,1,2,2,58,0,75,185,32,3,0
AL,2001,120,11,24,5,0,3,11,1,1,3,35,0,2,2,2,61,0,75,185,33,4,0
NL,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74,200,23,0,0
NL,1967,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,74,200,24,1,0
NL,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,74,200,26,3,0
AL,1970,30,3,2,1,0,0,2,0,0,1,8,0,4,0,0,40,0,74,200,27,4,0
AL,1971,30,3,5,1,0,0,1,0,0,1,10,0,1,0,1,40,0,74,200,28,5,0
AL,1972,10,0,1,0,0,0,2,0,0,1,2,0,1,0,0,22,0,74,200,29,6,0
NL,2008,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39,0,76,215,25,0,0
NL,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,76,215,26,1,0
NL,1993,24,3,6,1,0,2,7,0,0,3,3,0,0,0,2,15,0,75,215,24,0,0
AL,2004,46,6,9,1,0,1,3,0,0,9,14,0,0,1,2,27,0,72,220,24,0,0
AL,2005,388,61,116,22,3,18,59,0,0,34,87,0,0,4,11,107,0,72,220,25,1,0
AL,2006,373,50,102,16,4,16,47,1,2,34,107,1,0,1,10,115,0,72,220,26,2,0
AL,2008,97,14,21,5,0,2,11,1,0,17,33,0,3,0,3,41,0,72,220,28,4,0
AL,2009,26,1,6,2,0,0,4,0,0,2,11,0,0,0,0,9,0,72,220,29,5,0
NL,1955,264,24,63,10,2,2,23,1,0,33,25,3,2,2,8,94,0,74,195,24,2,0
NL,1956,256,24,62,11,2,7,30,1,1,25,37,5,8,1,8,100,0,74,195,25,3,0
NL,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,74,205,24,0,0
NL,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,74,205,25,1,0
AL,1984,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,76,175,24,0,0
AL,1985,35,7,4,2,0,0,1,3,0,2,12,0,0,0,1,38,0,76,175,25,1,0
AL,1986,69,16,14,4,0,2,4,0,0,3,22,0,1,0,1,65,0,76,175,26,2,0
NL,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,160,36,14,0
AL,1981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,75,175,24,0,0
AL,1983,333,43,90,12,2,7,36,12,3,20,64,0,4,0,3,109,0,75,175,26,2,0
AL,1984,481,64,136,24,4,8,53,19,6,41,91,3,5,3,6,138,0,75,175,27,3,0
AL,1985,206,18,47,9,2,3,17,11,3,23,38,2,3,1,4,78,0,75,175,28,4,0
AL,1986,236,41,56,9,1,6,19,9,2,21,57,4,2,2,3,98,0,75,175,29,5,0
AL,1987,421,57,109,19,3,6,49,18,13,44,90,4,2,5,7,141,0,75,175,30,6,0
AL,1988,347,47,88,9,5,11,47,8,6,44,64,4,7,2,6,127,0,75,175,31,7,0
AL,1989,120,16,29,3,0,3,15,4,0,17,21,0,1,1,2,50,0,75,175,32,8,0
AL,1991,113,13,23,3,0,4,7,1,1,13,30,1,1,0,6,62,0,75,175,34,10,0
NL,1993,63,8,14,1,0,0,2,2,1,6,8,0,1,1,0,37,0,69,160,27,0,0
AL,1978,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,72,165,22,0,0
AL,1980,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,72,165,24,2,0
AL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,72,225,27,0,0
AL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,72,225,28,1,0
AL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,225,29,2,0
AL,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,72,225,30,3,0
AL,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,72,225,31,4,0
AL,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,72,225,32,5,1
NL,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,0,72,225,33,6,1
NL,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,72,225,34,7,1
AL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72,225,35,8,1
NL,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,74,180,23,0,0
NL,1959,32,3,7,0,0,2,5,0,0,1,6,0,1,0,0,23,0,74,180,24,1,0
NL,1960,37,1,6,0,1,1,2,0,0,1,7,0,3,0,2,57,0,74,180,25,2,0
NL,1961,13,2,2,0,0,0,1,0,0,1,2,0,0,0,0,53,0,74,180,26,3,0
NL,1962,17,0,2,0,0,0,0,0,0,1,5,0,1,0,1,58,0,74,180,27,4,0
NL,1963,9,1,1,1,0,0,0,0,0,2,3,0,1,0,0,36,0,74,180,28,5,0
AL,1964,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,38,0,74,180,29,6,0
AL,1965,10,0,3,0,1,0,0,0,0,1,4,0,2,0,0,39,0,74,180,30,7,0
AL,1966,10,0,4,0,1,0,1,0,0,0,1,0,0,0,0,55,0,74,180,31,8,0
AL,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,74,180,32,9,0
AL,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,74,180,33,10,0
NL,1959,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,71,180,28,0,0
NL,1960,138,22,39,4,1,8,19,0,0,12,29,3,1,0,2,47,0,71,180,29,1,0
NL,1961,121,10,31,2,0,5,21,0,0,9,30,2,0,0,7,47,0,71,180,30,2,0
NL,1962,88,7,16,2,0,3,16,0,0,6,17,0,1,1,2,35,0,71,180,31,3,0
NL,1963,147,6,20,1,0,2,11,1,0,10,26,1,0,1,6,63,0,71,180,32,4,0
NL,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,71,170,25,0,0
NL,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,71,170,26,1,0
AL,1959,79,8,16,1,1,0,5,3,0,5,9,1,3,1,0,33,0,74,190,21,0,0
AL,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,190,22,1,0
AL,1961,7,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3,0,74,190,23,2,0
AL,1962,24,3,6,1,0,1,1,0,0,0,5,0,0,0,0,21,0,74,190,24,3,0
AL,1963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74,190,25,4,0
AL,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,195,21,0,0
NL,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,72,180,26,0,0
AL,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,72,180,27,1,0
NL,2006,4,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,72,180,30,4,0
AL,2006,8,2,3,0,0,0,0,0,0,0,3,0,0,0,0,21,0,75,215,25,0,0
AL,2007,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,31,0,75,215,26,1,0
AL,2008,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,34,0,75,215,27,2,0
AL,2009,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,33,0,75,215,28,3,0
AL,2010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,75,215,29,4,0
AL,2011,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,33,1,75,215,30,5,0
AL,2012,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,33,0,75,215,31,6,1
AL,2013,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,34,0,75,215,32,7,1
AL,2014,7,1,2,1,0,0,1,0,0,0,1,0,0,0,0,34,0,75,215,33,8,1
AL,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,73,175,26,0,0
AL,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,73,175,27,1,0
AL,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,73,175,28,2,0
AL,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,73,175,29,3,0
AL,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,73,175,30,4,0
AL,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,73,175,31,5,0
AL,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,73,175,32,6,0
AL,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,73,175,33,7,0
AL,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,73,175,34,8,0
AL,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,73,175,35,9,0
NL,1985,18,0,2,0,0,0,0,0,0,1,6,0,0,0,0,23,0,77,220,27,0,0
NL,1986,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,77,220,28,1,0
AL,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72,180,28,0,0
NL,1993,34,4,6,1,0,0,1,0,0,2,10,0,0,0,1,20,0,72,180,29,1,0
AL,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,70,165,22,0,0
AL,1964,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,70,165,29,7,0
NL,1983,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,210,27,0,0
NL,1984,20,0,6,1,0,0,2,0,0,0,3,0,0,1,0,12,0,73,210,28,1,0
NL,1985,50,0,6,0,0,0,3,0,1,4,9,0,0,0,2,47,0,73,210,29,2,0
NL,1987,9,0,2,0,0,0,0,1,0,1,0,0,0,0,1,6,0,73,210,31,4,0
NL,2001,400,46,107,23,1,10,56,4,5,25,70,3,4,2,8,123,0,73,185,29,0,0
NL,2002,362,42,86,15,3,9,37,5,0,24,46,2,3,3,5,118,0,73,185,30,1,0
NL,2003,114,10,22,3,0,1,7,0,1,6,12,1,2,1,0,62,0,73,185,31,2,0
NL,1985,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,0,74,185,26,0,0
NL,1986,27,3,3,1,0,0,4,0,0,2,5,1,1,0,1,12,0,73,175,23,0,0
NL,1987,35,3,9,1,0,0,2,0,0,0,6,0,0,0,2,26,0,73,175,24,1,0
NL,1989,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,73,175,26,3,0
NL,1991,91,6,25,3,0,1,6,0,1,2,14,0,1,0,1,37,0,73,175,28,5,0
NL,1992,105,7,26,6,0,0,7,1,1,2,21,1,1,0,2,52,0,73,175,29,6,0
NL,1993,230,25,54,9,0,4,22,12,3,10,31,0,1,1,3,105,0,73,175,30,7,0
NL,1994,240,32,80,14,4,4,30,6,6,9,28,1,4,2,3,81,0,73,175,31,8,0
NL,1995,232,23,61,8,1,3,24,6,1,8,28,3,1,2,13,92,0,73,175,32,9,0
NL,1996,92,13,29,5,0,1,7,7,0,2,15,1,1,2,0,33,0,73,175,33,10,0
NL,1997,139,22,38,9,0,5,19,1,1,7,20,0,1,1,1,63,0,73,175,34,11,0
AL,1998,147,18,38,7,1,2,17,0,4,5,22,0,4,1,3,77,0,73,175,35,12,0
NL,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,210,23,0,0
NL,1959,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,76,210,24,1,0
NL,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,76,210,25,2,0
AL,1963,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,76,210,28,5,0
NL,1964,62,6,17,1,1,0,7,0,0,4,8,2,0,0,4,18,0,70,183,24,0,0
NL,1966,5,2,1,0,0,0,0,0,0,0,2,0,0,0,0,12,0,70,183,26,2,0
NL,1967,12,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,70,183,27,3,0
NL,1968,83,6,15,3,0,0,4,0,1,10,13,1,3,0,5,39,0,70,183,28,4,0
NL,1977,74,5,9,2,0,0,2,0,0,2,34,0,4,0,1,39,0,71,180,23,0,0
NL,1978,40,4,5,0,0,0,2,0,0,4,16,0,7,0,0,50,0,71,180,24,1,0
NL,1979,55,2,5,1,0,0,0,0,0,3,17,0,5,0,1,49,0,71,180,25,2,0
NL,1980,30,3,1,0,0,0,1,0,0,3,15,0,4,0,0,59,0,71,180,26,3,0
NL,1981,22,0,3,0,0,0,1,0,0,0,7,0,1,0,0,28,0,71,180,27,4,0
NL,1982,42,1,6,0,0,0,2,0,0,1,13,0,5,0,0,41,0,71,180,28,5,0
NL,1982,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,72,185,26,0,0
NL,1964,35,4,8,0,0,1,2,0,0,2,8,0,0,1,1,11,0,74,200,22,0,0
AL,1965,107,5,20,2,0,2,17,0,0,9,16,0,0,2,2,40,0,74,200,23,1,0
AL,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,170,38,12,0
AL,1961,26,5,10,2,0,0,1,0,0,2,2,0,0,0,1,7,0,70,155,22,0,0
AL,1962,11,1,2,0,0,0,0,0,0,0,2,0,0,0,0,5,0,70,155,23,1,0
AL,1964,52,6,11,2,2,0,3,0,0,0,9,0,0,0,0,16,0,70,155,25,3,0
AL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,225,27,0,0
AL,2014,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,0,74,225,28,1,0
AL,1959,7,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,0,71,180,28,0,0
AL,1967,27,2,8,1,0,2,6,2,0,1,5,1,0,1,0,8,0,69,160,22,0,0
AL,1969,48,2,4,0,1,0,0,0,1,2,10,1,0,0,1,28,0,69,160,24,2,0
AL,1971,74,10,19,2,0,0,5,2,1,3,7,1,2,0,2,47,0,69,160,26,4,0
AL,1972,40,3,9,0,0,0,2,0,0,5,12,0,0,0,0,49,0,69,160,27,5,0
AL,1975,31,4,5,1,0,0,2,3,0,4,7,0,1,0,2,40,0,69,160,30,8,0
AL,1976,20,4,4,0,0,0,1,1,0,3,3,0,0,0,0,14,0,69,160,31,9,0
AL,1977,69,15,13,3,0,1,4,3,3,8,7,0,2,0,0,67,0,69,160,32,10,0
AL,2005,15,1,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,72,220,25,0,0
AL,2006,110,7,27,6,0,3,16,0,0,8,45,0,2,0,2,41,0,72,220,26,1,0
AL,2007,161,26,42,13,0,7,30,0,0,11,56,0,3,1,2,59,0,72,220,27,2,0
AL,2008,352,67,92,27,0,21,55,0,0,36,133,3,3,1,7,112,0,72,220,28,3,0
AL,2009,271,33,58,14,0,12,40,0,0,33,98,0,2,3,8,89,0,72,220,29,4,0
AL,2010,158,17,31,8,0,5,17,0,0,20,71,0,2,1,2,63,0,72,220,30,5,0
AL,2011,221,23,39,3,0,11,22,0,0,19,79,0,3,1,5,87,0,72,220,31,6,0
AL,2012,140,16,35,12,2,5,17,1,0,11,62,1,2,0,2,48,0,72,220,32,7,0
AL,2013,107,11,21,7,0,3,9,0,0,12,45,1,2,1,0,35,0,72,220,33,8,0
NL,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,220,21,0,0
AL,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,210,25,0,0
AL,1960,15,2,3,1,0,0,3,0,0,1,3,0,0,0,0,10,0,69,170,23,0,0
AL,1962,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,69,170,25,2,0
AL,1966,11,0,1,0,0,0,0,0,0,0,8,0,0,0,0,6,0,69,170,29,6,0
NL,1967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,69,170,30,7,0
NL,1968,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,0,69,170,31,8,0
NL,1969,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,69,170,32,9,0
NL,1959,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,76,205,22,0,0
NL,1960,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,42,0,76,205,23,1,0
NL,1961,37,1,6,0,0,0,2,1,0,1,10,0,7,0,2,40,0,76,205,24,2,0
NL,1962,36,2,8,2,0,0,2,0,0,0,3,0,4,1,0,48,0,76,205,25,3,0
NL,1963,66,3,7,0,1,0,0,0,0,0,14,0,4,0,0,38,0,76,205,26,4,0
NL,1964,65,4,7,0,1,0,4,0,0,1,18,0,8,1,1,44,1,76,205,27,5,0
NL,1965,99,2,13,0,0,0,1,0,0,0,29,0,8,0,1,47,0,76,205,28,6,1
NL,1966,106,6,22,1,0,0,4,0,0,1,31,0,1,0,2,42,0,76,205,29,7,1
